"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999-03","Manitoba","2016A000246","Eggs in shell [116111]","Dollars per dozen","106","units","0","v31212201","7.41","0.93","","","","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212202","8.4","156.73","","","t","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212203","8.5","127.36","","","t","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212204","8.6","160.10","","","t","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212205","8.7","119.87","","","t","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, barley including payments","Dollars per metric tonne","117","units","0","v31212206","8.8","96.39","","","t","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, barley excluding payments","Dollars per metric tonne","117","units","0","v31212207","8.9","59.04","","","t","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, selected barley including payments","Dollars per metric tonne","117","units","0","v31212208","8.10","118.96","","","t","2"
"1999-03","Saskatchewan","2016A000247","Canadian Wheat Board, selected barley excluding payments","Dollars per metric tonne","117","units","0","v31212209","8.11","90.88","","","t","2"
"1999-03","Saskatchewan","2016A000247","Non-board wheat (except durum wheat)","Dollars per metric tonne","117","units","0","v31212210","8.12","102.60","","","t","2"
"1999-03","Saskatchewan","2016A000247","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212211","8.13","88.97","","","","2"
"1999-03","Saskatchewan","2016A000247","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212212","8.14","84.87","","","","2"
"1999-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","281.84","","","","2"
"1999-03","Saskatchewan","2016A000247","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212214","8.18","330.66","","","","2"
"1999-03","Saskatchewan","2016A000247","Rye [1151152]","Dollars per metric tonne","117","units","0","v31212215","8.19","70.77","","","","2"
"1999-03","Saskatchewan","2016A000247","Lentils [114312]","Dollars per metric tonne","117","units","0","v31212216","8.20","350.00","","","","2"
"1999-03","Saskatchewan","2016A000247","Dry peas [114314]","Dollars per metric tonne","117","units","0","v31212217","8.21","160.00","","","","2"
"1999-03","Saskatchewan","2016A000247","Canary seeds [11511555]","Dollars per metric tonne","117","units","0","v31212218","8.22","230.00","","","","2"
"1999-03","Saskatchewan","2016A000247","Fresh potatoes for seed [114211311]","Dollars per hundredweight","108","units","0","v31212220","8.24","13.11","","","","2"
"1999-03","Saskatchewan","2016A000247","Fresh potatoes for table consumption [114211111]","Dollars per hundredweight","108","units","0","v31212221","8.25","11.87","","","","2"
"1999-03","Saskatchewan","2016A000247","Cattle for slaughter [11111111]","Dollars per hundredweight","108","units","0","v31212223","8.27","68.57","","","","2"
"1999-03","Saskatchewan","2016A000247","Cows for slaughter [111111111]","Dollars per hundredweight","108","units","0","v31212224","8.28","53.42","","","","2"
"1999-03","Saskatchewan","2016A000247","Steers for slaughter [111111113]","Dollars per hundredweight","108","units","0","v31212226","8.30","89.17","","","","2"
"1999-03","Saskatchewan","2016A000247","Heifers for slaughter [111111114]","Dollars per hundredweight","108","units","0","v31212227","8.31","88.77","","","","2"
"1999-03","Saskatchewan","2016A000247","Calves for slaughter [111111211]","Dollars per hundredweight","108","units","0","v31212225","8.29","105.91","","","","2"
"1999-03","Saskatchewan","2016A000247","Lambs [11114112]","Dollars per hundredweight","108","units","0","v31212228","8.32","104.56","","","","2"
"1999-03","Saskatchewan","2016A000247","Cattle for feeding [11111112]","Dollars per hundredweight","108","units","0","v31212229","8.33","104.62","","","","2"
"1999-03","Saskatchewan","2016A000247","Steers for feeding [111111121]","Dollars per hundredweight","108","units","0","v31212231","8.35","104.33","","","","2"
"1999-03","Saskatchewan","2016A000247","Heifers for feeding [111111122]","Dollars per hundredweight","108","units","0","v31212232","8.36","104.91","","","","2"
"1999-03","Saskatchewan","2016A000247","Calves for feeding [11111122]","Dollars per hundredweight","108","units","0","v31212230","8.34","122.65","","","","2"
"1999-03","Saskatchewan","2016A000247","Hogs [111121]","Dollars per hundredweight","108","units","0","v31212233","8.37","47.50","","","","2"
"1999-03","Saskatchewan","2016A000247","Chickens for meat [11113131]","Dollars per kilogram","113","units","0","v31212234","8.38","1.47","","","","2"
"1999-03","Saskatchewan","2016A000247","Turkeys for meat [111132211]","Dollars per kilogram","113","units","0","v31212235","8.39","1.73","","","","2"
"1999-03","Saskatchewan","2016A000247","Unprocessed milk from bovine [11612111]","Dollars per kilolitre","114","units","0","v31212236","8.40","528.17","","","","2"
"1999-03","Saskatchewan","2016A000247","Eggs in shell [116111]","Dollars per dozen","106","units","0","v31212237","8.41","0.90","","","","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, wheat including payments","Dollars per metric tonne","117","units","0","v31212238","9.4","157.33","","","t","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, wheat excluding payments","Dollars per metric tonne","117","units","0","v31212239","9.5","129.14","","","t","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, durum including payments","Dollars per metric tonne","117","units","0","v31212240","9.6","163.63","","","t","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, durum excluding payments","Dollars per metric tonne","117","units","0","v31212241","9.7","123.41","","","t","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, barley including payments","Dollars per metric tonne","117","units","0","v31212242","9.8","105.37","","","t","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, barley excluding payments","Dollars per metric tonne","117","units","0","v31212243","9.9","67.82","","","t","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, selected barley including payments","Dollars per metric tonne","117","units","0","v31212244","9.10","123.87","","","t","2"
"1999-03","Alberta","2016A000248","Canadian Wheat Board, selected barley excluding payments","Dollars per metric tonne","117","units","0","v31212245","9.11","97.32","","","t","2"
"1999-03","Alberta","2016A000248","Non-board wheat (except durum wheat)","Dollars per metric tonne","117","units","0","v31212246","9.12","102.65","","","t","2"
"1999-03","Alberta","2016A000248","Oats [115113111]","Dollars per metric tonne","117","units","0","v31212247","9.13","89.20","","","","2"
"1999-03","Alberta","2016A000248","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212248","9.14","88.04","","","","2"
"1999-03","Alberta","2016A000248","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212249","9.17","304.48","","","","2"
"1999-03","Alberta","2016A000248","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212250","9.18","303.91","","","","2"
"1999-03","Alberta","2016A000248","Rye [1151152]","Dollars per metric tonne","117","units","0","v31212251","9.19","84.50","","","","2"
"1999-03","Alberta","2016A000248","Lentils [114312]","Dollars per metric tonne","117","units","0","v31212252","9.20","380.00","","","","2"
"1999-03","Alberta","2016A000248","Dry peas [114314]","Dollars per metric tonne","117","units","0","v31212253","9.21","144.00","","","","2"
"1999-03","Alberta","2016A000248","Canary seeds [11511555]","Dollars per metric tonne","117","units","0","v31212254","9.22","230.00","","","","2"
"1999-03","Alberta","2016A000248","Fresh potatoes for seed [114211311]","Dollars per hundredweight","108","units","0","v31212256","9.24","10.59","","","","2"
"1999-03","Alberta","2016A000248","Fresh potatoes for table consumption [114211111]","Dollars per hundredweight","108","units","0","v31212257","9.25","15.51","","","","2"
"1999-03","Alberta","2016A000248","Fresh potatoes for processing [114211211]","Dollars per hundredweight","108","units","0","v31212258","9.26","7.06","","","","2"
"1999-03","Alberta","2016A000248","Cattle for slaughter [11111111]","Dollars per hundredweight","108","units","0","v31212259","9.27","86.86","","","","2"
"1999-03","Alberta","2016A000248","Cows for slaughter [111111111]","Dollars per hundredweight","108","units","0","v31212260","9.28","52.56","","","","2"
"1999-03","Alberta","2016A000248","Steers for slaughter [111111113]","Dollars per hundredweight","108","units","0","v31212262","9.30","89.60","","","","2"
"1999-03","Alberta","2016A000248","Heifers for slaughter [111111114]","Dollars per hundredweight","108","units","0","v31212263","9.31","89.94","","","","2"
"1999-03","Alberta","2016A000248","Calves for slaughter [111111211]","Dollars per hundredweight","108","units","0","v31212261","9.29","106.46","","","","2"
"1999-03","Alberta","2016A000248","Lambs [11114112]","Dollars per hundredweight","108","units","0","v31212264","9.32","99.80","","","","2"
"1999-03","Alberta","2016A000248","Cattle for feeding [11111112]","Dollars per hundredweight","108","units","0","v31212265","9.33","100.65","","","","2"
"1999-03","Alberta","2016A000248","Steers for feeding [111111121]","Dollars per hundredweight","108","units","0","v31212267","9.35","100.43","","","","2"
